catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HD  31398,* iot Aur,74.24841676022209,33.166093772077225,3.817,-17.786,7.2491,0.3819,*,K3II-III,17.78,0.25,2.69,NAME Hassaleh
HD  33111,* bet Eri,76.96239535462041,-5.086496983969999,-88.481,-70.497,36.2456,0.3575,PM*,A3IV,-6.0,0.8,2.79,NAME Cursa
HD  36267,*  32 Ori,82.69604545293245,5.94813679249986,5.1,-33.3,10.77,0.64,**,B5IV+B7V,18.6,1.2,4.2,
HD  36512,* ups Ori,82.98274983152,-7.301537745826389,-0.704,-4.885,2.4567,0.1403,SB*,O9.7V,16.0,2.0,4.63,
HD  50522,*  15 Lyn,104.31918858666668,58.42276123194444,6.08,-122.83,18.29,0.25,**,G2III,1.28,0.03,4.35,
HD  58715,* bet CMi,111.78767390541668,8.2893157625,-51.76,-38.29,20.17,0.2,Be*,B8Ve,22.0,2.5,2.89,NAME Gomeisa
HD  29305,* alf Dor,68.49907161292998,-55.04497896378182,57.75,10.93,19.34,0.31,a2*,B8IIIpSi,25.6,0.74,3.28,
HD  40183,* bet Aur,89.88217886833333,44.94743257194444,-56.44,-0.95,40.21,0.23,SB*,A1IV-Vp,-15.75,0.62,1.9,NAME Menkalinan
HD  44762,* del Col,95.5284372868,-33.43639894756,-22.946,-52.045,15.049,0.4455,SB*,G7II,-2.6,0.9,3.85,
HD  48433,*  30 Gem,100.99702978194,13.22799990159,-0.452,-52.279,10.3816,0.1504,PM*,K0+IIICa1,12.3044,0.003638,4.49,
HD  66141,* G CMi,120.5664038383367,2.334571901765,-28.194,105.65,12.5234,0.1142,PM*,K2IIIbFe-0.5:,71.905899,0.004102,4.38,
HD  89021,* lam UMa,154.27408023573,42.91441380519,-152.974,-49.462,14.4594,1.0195,PM*,A1IV,13.82,1.55,3.45,NAME Tania Borealis
HD  98430,* del Crt,169.83519729807168,-14.778539835960276,-122.958,207.083,17.017,0.1617,PM*,G9IIICH0.5,-4.94,0.21,3.56,
HD 104979,* omi Vir,181.3022159695604,8.733018576605835,-225.029,33.282,19.4936,0.1658,SB*,G8IIICN0.5CH1Ba1,-29.578,0.0007,4.12,
HD 107328,* c Vir,185.0874224675821,3.312570893611389,-293.281,-63.568,9.67,0.153,RG*,K0.5IIIbFe-0.5,36.7752,0.006192,4.96,
HD  27697,* del Tau,65.73372983164,17.54251383399,106.212,-27.692,20.3092,0.2276,SB*,G9.5IIICN0.5,37.5875,0.0004,3.76,NAME Secunda Hyadum
HD  29503,* l Eri,69.54509840443708,-14.30402789671278,-79.531,-153.335,28.8769,0.1681,**,K2-IIIb,43.33,0.28,3.87,NAME Sceptrum
HD  29875,* alf Cae,70.14046880567959,-41.86375126384306,-139.843,-75.677,49.062,0.0937,PM*,F2V,0.65,0.3,4.45,
HD  29875A,* alf Cae,70.14046880567959,-41.86375126384306,-139.843,-75.677,49.062,0.0937,PM*,F2V,0.65,0.3,4.45,
HD  33802,* iot Lep,78.07462743943667,-11.86910091103778,23.931,-38.933,14.174,0.3276,**,B7.5Vn,23.5,3.0,4.45,
HD  33802A,* iot Lep,78.07462743943667,-11.86910091103778,23.931,-38.933,14.174,0.3276,**,B7.5Vn,23.5,3.0,4.45,
HD  36389,* 119 Tau,83.05313179526708,18.59423660180722,0.957,-4.511,1.5207,0.2661,s*r,M2Iab-Ib,23.75,0.44,4.33,
HD  38771,* kap Ori,86.93912016833333,-9.66960491861111,1.46,-1.28,5.04,0.22,s*b,B0.5Ia,20.5,2.0,2.06,NAME Saiph
HD  39364,* del Lep,87.83040011603666,-20.87909184884028,229.027,-647.93,28.4234,0.169,PM*,K0IIIbFe-1.5CH0.5,101.76,0.52,3.85,
HD  47670,* nu. Pup,99.44030260969878,-43.19593568695584,-0.537,-3.859,8.8194,0.2883,*,B8III,30.9,1.7,3.17,
HD  34085,* bet Ori,78.63446706693006,-8.201638364722209,1.31,0.5,3.78,0.34,s*b,B8Ia,17.8,0.4,0.13,NAME Rigel
HD  36822,* phi01 Ori,83.70515678066583,9.489586216835,2.961,-2.456,2.6737,0.2857,Y*O,B0.2IV,33.2,0.9,4.41,NAME lambda Ori X-5
HD  37018,* c Ori,83.846519387785,-4.838349940276388,-4.124,-1.974,6.5163,1.5234,Y*O,B1V+?,47.1,3.0,4.59,
HD  37160,* phi02 Ori,84.22661905356708,9.2906712530075,98.301,-305.022,28.6722,0.1859,PM*,G9.5IIIbFe-2.5,99.083,0.0015,4.09,
HD  40312,* tet Aur,89.93029217610834,37.21258462923103,43.63,-73.79,19.7,0.16,a2*,A0VpSi,29.3,1.7,2.62,NAME Mahasim
HD  56577,* 145 CMa,109.15347732104,-23.315593963849995,-3.816,3.896,1.2155,0.0998,s*r,K3Ib-,28.05,0.42,4.79,
HD  32068,* zet Aur,75.61951434554709,41.07583198882223,12.093,-19.324,1.4244,0.305,SB*,K5II+B7V,-3.4116,0.0281,3.75,
HD  32069,* zet Aur,75.61951434554709,41.07583198882223,12.093,-19.324,1.4244,0.305,SB*,K5II+B7V,-3.4116,0.0281,3.75,
HD  34411,* lam Aur,79.78531437463376,40.09905141137223,520.569,-664.488,79.6021,0.1005,PM*,G1.5IV-VFe-1,67.161,0.0791,4.71,
HD  37043,* iot Ori,83.85827580502625,-5.909888523506666,-2.816,-1.693,1.9969,0.7299,SB*,O9IIIvar,27.6,0.3,2.77,NAME Hatysa
HD  39764,* lam Col,88.27867343944,-33.80136321786,-4.095,31.125,9.466,0.0901,El?,B5V,30.0,2.0,4.87,
HD  41116,*   1 Gem,91.03006433050544,23.26334447236106,-1.61,-118.33,21.03,0.9,**,G5III,22.39,0.28,4.15,
HD  43232,* gam Mon,93.71388839009543,-6.274776778696667,-5.601,-18.662,5.1056,0.1774,*,K1III:,-4.8,0.7,3.96,
HD  27819,* del02 Tau,66.02400605484,17.44413091721,110.58,-32.809,21.6192,0.0994,PM*,A2Vs,37.8405,0.0191,4.8,
HD  31910,* bet Cam,75.85454611254374,60.44224553701305,-5.561,-14.4,3.88,0.1635,*,G1Ib,-1.37272,0.012092,4.02,
HD  37128,* eps Ori,84.05338894077023,-1.2019191358333312,1.44,-0.78,1.65,0.45,s*b,B0Ia,27.3,0.8,1.69,NAME Alnilam
HD  37490,* ome Ori,84.79644082532583,4.121468969526665,-0.21,0.436,1.9761,0.1508,Be*,B3Ve,24.77,0.87,4.59,
HD  45725,* bet Mon A,97.20446000751,-7.03305939648,-6.518,-2.956,4.7209,0.1133,Be*,B4Veshell,20.0,5.0,4.6,
HD  29388,* c Tau,69.53942455778,12.51083696018,104.695,-14.861,22.031,0.192,BS?,A6V,39.4782,0.0547,4.27,
HD  36371,* chi Aur,83.18197656842209,32.19202236863777,-0.812,-3.15,0.9087,0.1906,s*b,B4Ia,7.27,5.21,4.79,
HD  37350,* bet Dor,83.40631655411,-62.48982679379999,-0.611,12.95,2.9308,0.1391,cC*,F8/G0Ib,7.06,7.03,3.76,
HD  42560,* ksi Ori,92.9849877025175,14.208767263474169,1.006,-19.929,4.5235,0.1736,SB*,B3IV,19.3,7.4,4.48,
HD  35411,* eta Ori,81.11923634279408,-2.397147539722221,-0.71,-3.46,3.34,1.07,bC*,B1V+B2:,19.8,0.9,3.35,
HD  40657,HD  40657,90.01395680808,-3.0742584713800003,10.754,-73.701,9.7817,0.2473,PM*,K1.5III-IIIbCN-1,25.9,0.9,4.52,
HD  47442,* nu.03 CMa,99.47258909203,-18.23748068501,-7.166,-8.777,6.7876,0.1054,*,K1-III,-1.09,0.43,4.43,
HD  47442A,* nu.03 CMa,99.47258909203,-18.23748068501,-7.166,-8.777,6.7876,0.1054,*,K1-III,-1.09,0.43,4.43,
HD  61935,* alf Mon,115.3117998893796,-9.551132713051112,-74.989,-19.838,22.3839,0.1348,PM*,G9.5III-IIIbFe-0.5,11.161,0.0002,3.93,
HD  48737,* ksi Gem,101.32235202269877,12.895594959796387,-114.564,-191.671,54.1894,0.2369,RG*,F5IV-V,27.2,0.7,3.36,
HD  49161,*  17 Mon,101.83262571187,8.037256352840002,-24.428,-11.916,6.3783,0.2675,*,K4III,46.19,0.03,4.77,
HD  49293,*  18 Mon,101.96519952348,2.41217639198,-17.309,-15.921,8.2744,0.2004,SB*,K0+III,11.29,0.25,4.47,
HD  50019,* tet Gem,103.1972452606746,33.96125676049195,-1.705,-47.193,16.8701,0.2598,PM*,A2IV,33.37,0.56,3.6,
HD  50707,*  15 CMa,103.38711217767248,-20.224252609771387,-5.838,4.56,2.682,0.1125,bC*,B1IV,28.0,0.8,4.83,
HD  36673,* alf Lep,83.18256716166667,-17.82228927222222,3.56,1.18,1.47,0.14,*,F0Ib,25.1,0.1,2.57,NAME Arneb
HD  36673A,* alf Lep,83.18256716166667,-17.82228927222222,3.56,1.18,1.47,0.14,*,F0Ib,25.1,0.1,2.57,NAME Arneb
HD  37984,* b Ori,85.61930095694,1.47462939939,-54.59,-14.371,10.6744,0.1149,PM*,K1III,87.55,0.11,4.9,
HD  39060,* bet Pic,86.82119870875,-51.066511426388885,5.16,84.041,50.9307,0.1482,PM*,A6V,16.84,0.34,3.86,
HD  45348,* alf Car,95.98795782918306,-52.69566138386201,19.93,23.24,10.55,0.56,*,A9II,20.3,0.5,-0.74,NAME Canopus
HD  56456,HD  56456,108.65891924416668,-48.271928343333336,-4.4,0.01,8.66,0.17,*,B8/9V,39.0,7.4,4.76,
HD  55966,V* VZ Cam,112.76861553166,82.41146708872,-3.633,-41.623,6.5549,0.1569,LP*,M4IIIa,11.9,0.22,4.96,
HD  40136,* eta Lep,89.10122287687543,-14.167699537670275,-41.474,139.222,66.8573,0.1759,PM*,F2V,-2.14,0.27,3.72,
HD  40808,* eta Col,89.78668786934041,-42.815132310185554,18.897,-11.038,7.4021,0.1207,*,G8/K1II,17.0,0.7,3.96,
HD  60414,V* KQ Pup,113.44986160177,-14.52390398785,-6.997,3.998,1.3538,0.1435,s*r,M1Iabe+B2,22.0,5.0,4.97,
HD  60415,V* KQ Pup,113.44986160177,-14.52390398785,-6.997,3.998,1.3538,0.1435,s*r,M1Iabe+B2,22.0,5.0,4.97,
HD  78004,* c Vel,136.03866521203622,-47.09773507749557,-47.862,-8.973,10.8265,0.1047,PM*,K2III,24.3,0.7,3.75,
HD  79186,HD  79186,137.76832538939,-44.867902374660005,-5.665,4.348,0.5935,0.0728,s*b,B5Ia,28.2,0.8,5.0,
HD  41511,*  17 Lep,91.24637271722,-16.48443589962,-5.955,-3.68,3.5742,0.0992,Sy*,A3+K/M,15.1,3.7,4.93,
HD  46328,* ksi01 CMa,97.96402617533292,-23.4184222041275,-3.352,6.157,2.166,0.1257,bC*,B0.7IV,26.9,0.7,4.33,
HD  56855,* pi. Pup,109.28565865855,-37.09747346353528,-11.562,6.52,5.7621,0.8175,LP*,K4III,15.8,0.6,2.7,NAME Ahadi
HD  70272,*  31 Lyn,125.70878932057252,43.18813060422277,-21.3,-100.621,8.8828,0.2099,LP*,K4+III,24.694401,0.002295,4.25,NAME Alsciaukat
HD  80874,* tet Pyx,140.37329296116,-25.96544062992,-12.86,-9.792,5.096,0.1758,*,M0.5IIIBa0.5,20.0,2.0,4.72,
HD  43039,* kap Aur,93.84453491325124,29.49807647788778,-72.404,-261.101,18.2703,0.1609,PM*,G8.5IIIb,20.74,0.12,4.35,
HD  57061,* tau CMa,109.67702081318916,-24.954361319371664,-1.815,-0.496,0.5765,0.7371,SB*,O9II,49.4,1.4,4.4,
HD  64740,HD  64740,118.26514367478458,-49.61304341272695,-8.456,14.9,4.0845,0.1083,*,B2V,8.0,4.2,4.63,
HD  68273,* gam02 Vel,122.3831255597706,-47.336586329303486,-6.07,10.43,2.92,0.3,WR*,WC8+O7.5III-V,15.0,3.1,1.83,NAME Regor
HD  59612,HD  59612,112.46421790955002,-23.02429020597,-2.831,4.172,0.7535,0.0738,*,A5/7Iab/II,35.61,0.3,4.86,
HD  62044,* sig Gem,115.82803204470962,28.8835088440125,61.692,-229.213,27.121,0.3066,RS*,K1IIIe,44.15,0.09,4.29,
HD  73108,* pi.02 UMa,130.05340486262,64.32793617867,-59.861,26.544,13.2035,0.1164,PM*,K1+III,14.6322,0.003798,4.61,
HD  80404,* iot Car,139.27252857166667,-59.275232029166666,-18.86,11.98,4.26,0.1,*,A7Ib,12.0,0.3,2.26,NAME Aspidiske
HD  82328,* tet UMa,143.21429555749293,51.67731480847444,-942.567,-542.016,73.8284,0.2046,PM*,F7V,14.356,0.0006,3.18,
HD  84441,* eps Leo,146.46280673687792,23.77425377711222,-46.154,-10.799,14.3394,0.3209,*,G1IIIa,4.322,0.0012,2.98,
HD 100407,* ksi Hya,173.25047887756918,-31.857624437632783,-210.158,-41.203,24.9632,0.1661,**,G7IIIb,-4.599,0.0002,3.54,
HD  45813,* lam CMa,97.04253341978291,-32.580068342677784,-13.777,25.459,7.4077,0.1071,*,B4V,41.0,4.1,4.48,
HD  46300,*  13 Mon,98.22594959232,7.33296969762,-1.698,-4.845,1.2159,0.1111,sg*,A0Ib,13.21,0.02,4.5,
HD  47174,* psi02 Aur,99.83261348225,42.4888765763,-0.576,-55.657,8.0927,0.1314,PM*,K2-III,16.432301,0.006383,4.82,
HD  62345,* kap Gem,116.11184921750542,24.397996469691662,-28.403,-50.675,22.0907,0.1727,**,G8III-IIIb,20.15,0.21,3.57,
HD  63032,* c Pup,116.31373389138793,-37.968585259939175,-10.54,5.584,2.946,0.1482,*,K4III,16.83,0.14,3.61,
HD  81169,* lam Pyx,140.80104290633,-28.833861351429988,-126.913,23.116,17.0726,0.1309,PM*,G8.5IIIbFe-1,10.8,0.15,4.68,
HD  83808,* omi Leo,145.28763405888583,9.89230789622861,-142.621,-37.338,24.1976,0.2408,SB*,F8-G0III+A7m,26.18,0.05,3.52,NAME Subra
HD  83809,* omi Leo,145.28763405888583,9.89230789622861,-142.621,-37.338,24.1976,0.2408,SB*,F8-G0III+A7m,26.18,0.05,3.52,NAME Subra
HD  61110,* omi Gem,114.79139442639,34.58430633086,-37.975,-105.132,19.3338,0.1263,PM*,F5-6IV,13.7,0.28,4.9,
HD  74874,* eps Hya,131.6938009684597,6.4188015227537685,-228.11,-43.82,25.23,0.98,**,G1III+A8V,40.46,0.03,3.38,
HD  82150,* eps Ant,142.31133167344,-35.95133743857333,-24.844,5.72,4.6349,0.092,*,K3III,22.2,0.9,4.51,
HD  84999,* ups UMa,147.74732523445957,59.03873362321777,-294.441,-151.663,28.3783,0.1529,dS*,F0,33.46,0.68,3.81,
HD  87737,* eta Leo,151.8331349646567,16.762663324555,-1.118,-0.655,1.7965,0.3051,sg*,A0Ib,2.82,0.02,3.41,
HD  90432,* mu. Hya,156.52260893978251,-16.836288604756664,-128.819,-80.185,13.371,0.1945,PM*,K4III,40.81,0.36,3.81,
HD  92036,HD  92036,159.30718604895,-27.41263553281,-113.749,20.812,6.885,0.1868,PM*,M1III:Ba0.5,16.9,2.0,4.89,
HD  54605,* del CMa,107.09785021416668,-26.39319957888889,-3.12,3.31,2.03,0.38,s*y,F8Ia,33.67,0.24,1.84,NAME Wezen
HD  56014,*  27 CMa,108.56338216558667,-26.352508045988618,-6.749,4.723,2.2694,0.4265,Be*,B4Ve_sh,16.3,3.6,4.65,
HD  62509,* bet Gem,116.32895777437876,28.02619889009357,-626.55,-45.8,96.54,0.27,PM*,K0IIIb,3.391,0.0003,1.14,NAME Pollux
HD  74272,* n Vel,130.30470417271,-47.31713042593999,-7.808,10.611,1.4107,0.0881,*,A5II,14.66,0.51,4.77,
HD  98262,* nu. UMa,169.61973835928958,33.09430607022111,-26.139,27.892,7.9823,0.4825,*,K3-III:,-9.63,0.38,3.49,NAME Alula Borealis
HD 110073,* l Cen,189.9688713973183,-39.987301756671386,-41.544,-26.757,9.738,0.2028,**,B8II/III,15.1,,4.64,
HD 110458,* w Cen,190.64771378314288,-48.81311031623972,-124.02,-30.42,16.8384,0.1393,PM*,K0III,-11.09,0.12,4.66,
HD  47105,* gam Gem,99.42796042942896,16.399280426663772,13.81,-54.96,29.84,2.23,SB*,A1.5IV+,-12.63,0.02,1.92,NAME Alhena
HD  59717,* sig Pup,112.30763598742708,-43.30143539413861,-61.628,189.627,17.0234,0.5614,SB*,K5III,87.3,0.74,3.25,NAME Hadir
HD  78541,* kap Pyx,137.01199942675,-25.85853788063,34.972,0.197,6.239,0.1081,*,K4III,-44.7,2.0,4.56,
HD  81797,* alf Hya,141.89684459585948,-8.658599531745583,-15.23,34.37,18.09,0.18,*,K3IIIa,-4.561,0.0001,1.97,NAME Alphard
HD  82434,* psi Vel,142.67499823420744,-40.46673934507773,-147.98,61.35,53.15,0.37,**,F3VFe-0.7,8.8,1.8,3.6,
HD  56139,* ome CMa,108.70272505556083,-26.772667556726383,-11.617,8.109,3.561,0.1524,Be*,B2.5Ve,23.2,2.4,3.82,
HD  92938,HD  92938,160.5588303015621,-64.46642611042111,-17.821,11.58,6.7516,0.0843,Be*,B3V,24.2,2.0,4.82,
HD  95370,* i Vel,165.03860085978206,-42.22585844177584,23.077,3.942,16.2011,0.1139,*,A3V,-3.11,0.16,4.39,
HD  50013,* kap CMa,102.46024630194668,-32.508478839148054,-8.957,4.464,4.83,0.1789,Be*,B1.5Ve,14.0,4.1,3.89,
HD  51799,HD  51799,104.06662450585918,-48.72114336132056,1.103,8.16,2.7727,0.0997,*,M1III,22.1,0.8,4.95,
HD  52918,*  19 Mon,105.728238554715,-4.239232114966389,-4.02,2.267,2.6167,0.1528,bC*,B2Vn(e),24.8,2.0,5.0,
HD  57060,*  29 CMa,109.66824556404002,-24.55869951348,-2.865,3.678,0.8549,0.1277,SB*,O7Iafpvar,20.0,1.7,4.95,
HD  58207,* iot Gem,111.43164850380958,27.79807970844639,-122.06,-85.133,24.0201,0.1873,PM*,G9IIIb,7.432,0.0009,3.79,
HD  58972,* gam CMi,112.04080952897002,8.925524480059998,-62.112,11.141,3.134,0.1714,SB*,K3-IIIFe-0.5,46.8,0.3,4.3,
HD  75311,* f Car,131.67728441808163,-56.76977625382028,-9.555,9.647,5.2893,0.1387,Be*,B3V(n),27.0,7.4,4.49,
HD  79917,* l Vel,138.90295057607,-38.56994296101,-71.038,-10.227,14.1358,0.0573,PM*,K1III,1.62,0.14,4.94,
HD  50877,* omi01 CMa,103.53313445883,-24.18421097264,-3.771,4.066,1.2869,0.1209,s*r,K2Iab,36.3,0.9,3.87,
HD  56986,* del Gem,110.03072735754375,21.98230404962861,-27.722,-14.702,53.7692,0.2403,SB*,F2VkF0mF0,4.1,2.0,3.53,NAME Wasat
HD  61555,* k01 Pup,114.70572976186,-26.80175681616,-18.556,11.081,9.0301,0.2048,*,B6V,23.6,0.9,4.5,
HD  68601,HD  68601,122.85788739942956,-42.98727792237056,-5.429,4.469,0.7273,0.1093,*,A5Ib,19.2,0.8,4.75,
HD  85444,* ups01 Hya,147.86947907884206,-14.846628713346949,31.037,-26.862,13.1263,0.3364,*,G7III,-14.34,0.04,4.11,
HD  85951,HD  85951,148.71751874799,-19.00933885796,-45.386,-40.456,5.6789,0.2214,PM*,K5III,53.68,1.62,4.94,
HD  52973,* zet Gem,106.02721349362083,20.570298465267225,-7.738,-0.943,3.0729,0.2177,cC*,G1Ib,9.5325,0.0552,3.79,NAME Mekbuda
HD  55892,* I Pup,108.14010473493543,-46.75930460719945,-135.806,107.433,46.9031,0.1185,a2*,F3VFe-1.0,0.2,0.46,4.49,
HD  56618,HD  56618,109.1458033862,-27.88117904547,-13.193,38.623,7.6228,0.1304,*,M2III,41.5,2.0,4.64,
HD  74575,* alf Pyx,130.8980726264225,-33.18638327946639,-14.613,10.012,4.1089,0.2147,*,B1.5III,15.3,2.0,3.68,
HD  91465,* p Car,158.0061045480125,-61.68533195288,-18.348,10.266,6.4438,0.3437,Be*,B4Vne,26.0,2.0,3.27,
HD  92055,V* U Hya,159.38863730625002,-13.384542478611111,42.59,-37.72,4.8,0.23,C*,C-N5,-25.8,1.7,4.82,
HD 102249,* lam Mus,176.40172787504667,-66.7287577037325,-95.242,34.663,23.7289,0.4679,PM*,A7V,12.28,0.77,3.65,
HD  68752,*  20 Pup,123.33319648832,-15.78822467489,-12.796,-3.749,3.1741,0.0703,*,G4Ib-II,17.07,0.14,4.99,
HD  83446,* M Vel,144.20641315882747,-49.35502549652584,-128.822,43.14,30.6319,0.0929,PM*,A7V,19.87,0.71,4.35,
HD 106849,* eps Mus,184.39281518409328,-67.96073681176279,-230.607,-26.206,9.9915,0.1999,LP*,M4III,7.1,0.7,4.02,
HD  58946,* rho Gem,112.27799528660326,31.784549252299783,159.09,193.29,55.41,0.24,PM*,F1V,-2.67,0.25,4.18,
HD  62721,* g Gem,116.53103507765998,18.5099981036,-77.972,-51.68,10.5086,0.3769,SB*,K4III,83.13,0.08,4.87,
HD  67523,* rho Pup,121.88603676458334,-24.30432442944445,-82.886,46.93,51.3999,0.2445,dS*,F5IIkF2IImF5II,45.8,0.6,2.81,NAME Tureis
HD  74180,* b Vel,130.15654669942333,-46.64874010913445,-6.124,4.473,0.4312,0.1008,s*y,F0Ia,31.1,3.6,3.81,
HD  75691,* gam Pyx,132.63301083315085,-27.70984159252084,-133.185,86.297,15.5142,0.1603,PM*,K2.5III,24.5,0.7,4.01,
HD  79940,* k Vel,138.93783236075,-37.41314385659,13.859,-7.738,20.2065,0.0934,*,F3/5V,12.41,0.69,4.62,
HD  81146A,* kap Leo,141.16357779905084,26.182324291628607,-32.493,-47.421,16.3121,0.1713,**,K2IIIb,27.81,0.12,4.46,
HD  81146,* kap Leo,141.16357779905084,26.182324291628607,-32.493,-47.421,16.3121,0.1713,**,K2IIIb,27.81,0.12,4.46,
HD  83618,* iot Hya,144.96400613436165,-1.142810731513889,46.27,-62.544,12.9055,0.1751,PM*,K2.5III,24.19,0.36,3.91,
HD  61421,* alf CMi,114.82549790798149,5.224987557059477,-714.59,-1036.8,284.56,1.26,SB*,F5IV-V+DQZ,-4.50528,0.020786,0.37,NAME Procyon
HD  61421,* alf CMi,114.82549790798149,5.224987557059477,-714.59,-1036.8,284.56,1.26,SB*,F5IV-V+DQZ,-4.50528,0.020786,0.37,NAME Procyon A
HD  65818,V* V Pup,119.56016067830998,-49.24491520556,-5.276,9.873,2.7207,0.1948,SB*,B1Vp+B2:,19.4,1.9,4.41,
HD  89025,* zet Leo,154.17256318434792,23.417316988991107,21.161,-8.263,14.0377,0.2883,*,F0IIIa,-12.32,6.23,3.41,NAME Adhafera
HD 110914,V* Y CVn,191.28260867319,45.44025730789,-2.968,13.063,3.2222,0.1744,C*,C-N5,15.3,0.4,4.87,NAME La Superba
HD 111968,* n Cen,193.3591320945792,-40.17891354020334,60.029,-20.64,21.916,0.1861,PM*,A4IV,-2.5,2.0,4.27,
HD  70930,* B Vel,125.6320587862478,-48.49037863888738,-5.1,7.76,1.9,0.32,SB*,B2III,27.0,4.5,4.82,
HD  76644,* iot UMa,134.8018900723819,48.04182614451662,-441.29,-215.32,68.92,0.16,**,A6,9.0,2.0,3.14,NAME Talitha
HD  82308,* lam Leo,142.93012390931915,22.967981285818052,-18.45,-36.303,8.7555,0.189,*,K4.5III,24.27,0.19,4.31,NAME Alterf
HD  95578,* p02 Leo,165.45698452281042,-2.4845904574794444,9.014,-35.37,5.4948,0.2111,*,M0III,-12.7,0.3,4.75,
HD 106625,* gam Crv,183.9515450373768,-17.541930457603193,-158.61,21.86,21.23,0.2,PM*,B8III,-4.2,2.0,2.58,NAME Gienah
HD 116658,* alf Vir,201.2982473615632,-11.161319485111932,-42.35,-30.67,13.06,0.7,bC*,B1V,-3.31,0.78,0.97,NAME Spica
HD  68290A,*  19 Pup,122.81793876918375,-12.926998685673055,-28.177,8.828,18.2747,0.1152,*,G8.5IIIb,36.126499,0.008012,4.72,
HD  68290,*  19 Pup,122.81793876918375,-12.926998685673055,-28.177,8.828,18.2747,0.1152,*,G8.5IIIb,36.126499,0.008012,4.72,
HD  78647,* lam Vel,136.99899113791412,-43.432590908860746,-24.01,13.52,5.99,0.11,s*r,K4Ib,17.6,0.3,2.21,NAME Suhail
HD  80493,* alf Lyn,140.26375087702914,34.39255928934889,-218.723,16.555,14.7042,0.1808,PM*,K6III,38.47,0.2,3.14,
HD  83425,*   2 Sex,144.6137022018196,4.649292767776666,-164.812,-50.933,10.3358,0.135,PM*,K3III,41.3,0.2,4.68,
HD  92305,* gam Cha,158.86710645807833,-78.60778853923416,-37.929,11.234,7.3514,0.1416,*,K4III,-22.4,0.7,4.12,
HD  94264,*  46 LMi,163.32787152823542,34.214892133082785,90.625,-278.664,32.921,0.1775,PM*,K0+III-IV,15.69,0.19,3.83,NAME Praecipua
HD  95418,* bet UMa,165.46033229797294,56.382433649496384,79.959,32.365,38.6031,1.1285,PM*,A1IVps,-13.1,0.1,2.37,NAME Merak
HD 105937,* rho Cen,182.91299894988,-52.36844011674,-38.874,-13.28,12.4692,0.452,Pu*,B3V,15.0,4.1,3.96,
HD 112185,* eps UMa,193.5072899675,55.95982295694445,111.91,-8.24,39.51,0.2,a2*,A1III-IVpkB9,-12.7,0.2,1.77,NAME Alioth
HD 118216,V* BH CVn,203.69920319171,37.18241439635,85.609,-9.549,21.3273,0.0892,RS*,A6m,6.43,0.24,4.98,
HD  74442,* del Cnc,131.17124658768913,18.154308069054167,-18.435,-227.813,23.8271,0.1853,**,K0+IIIb,17.14,0.19,3.94,NAME Asellus Australis
HD  83953,* I Hya,145.32086129214542,-23.591514310302497,-28.983,3.145,5.9358,0.1979,Be*,B5V,25.9,2.0,4.76,
HD  85503,* mu. Leo,148.190904223595,26.00695118609,-216.266,-55.125,26.0971,0.1974,PM*,K2IIIbCN1Ca1,13.647,0.001,3.88,NAME Rasalas
HD  90610,* alf Ant,156.7879193306,-31.06777913925,-81.32,9.798,8.9069,0.1513,PM*,K3III,12.2,2.0,4.25,
HD 100920,* ups Leo,174.23721152069376,-0.8237499422280555,1.696,43.142,18.3461,0.14,*,G9IIIbFe-0.5,1.57,0.12,4.3,
HD  80007,* bet Car,138.29990608310192,-69.71720759721548,-156.47,108.95,28.82,0.11,PM*,A1III-,-5.1,2.3,1.69,NAME Miaplacidus
HD 102212,* nu. Vir,176.4648316583329,6.529374721233055,-21.086,-182.903,9.8446,0.2744,LP*,M1III,50.28,0.09,4.04,
HD  87837,*  31 Leo,151.9761254861525,9.997506874934166,-82.021,-64.844,11.0209,0.1661,PM*,K3.5IIIbFe-1:,39.84,0.2,4.38,
HD  94510,* u Car,163.37356713128625,-58.85317036981778,78.169,38.8,33.5225,0.0934,PM*,K0IV,8.1,0.7,3.79,
HD 102365,HD 102365,176.6294688880487,-40.50035718532611,-1530.971,403.287,107.3024,0.0873,PM*,G2V,16.947,0.0002,4.88,
HD 105435,* del Cen,182.08957348875,-50.722427392777774,-42.613,-11.135,5.7179,0.6516,Be*,B2Vne,11.0,4.0,2.52,
HD 128167,* sig Boo,218.67007244468,29.745127131650005,188.574,131.58,63.4679,0.1173,PM*,F4VkF2mF1,0.116,0.0012,4.47,
HD 109026,* gam Mus,188.1167205253554,-72.13298978942889,-51.833,-5.664,8.6015,0.2798,SB*,B5V+A:,7.779,0.288,3.88,
HD 123139,* tet Cen,211.670614682339,-36.369954742511496,-520.53,-518.06,55.45,0.2,PM*,K0-IIIb,1.3,0.5,2.05,NAME Menkent
HD 132742,* del Lib,225.24311792453,-8.518947335770001,-63.051,-6.024,9.2824,0.4725,SB*,A0V,-38.7,2.0,4.93,
HD 141477,* kap Ser,237.1849050094375,18.141564908046668,-52.407,-88.419,8.5231,0.1657,PM*,M0.5IIIab,-38.48,0.14,4.09,NAME Gudja
